task,target,unit,feature_source,feature_set,feature_set_display,tabpfn_weight,extra_trees_weight,folds_completed,mean_mae,std_mae,sem_mae,mean_r2,test_size_sum,diagnostic_note,rank_by_mae_within_branch
matbench_phonons,last phdos peak,cm^-1,structure,magpie_packing,Magpie + packing,0.45,0.55,5,36.69644617214022,3.628040616555479,1.6225090887496598,0.9714637230782287,1265,diagnostic_test_fold_scan_not_for_final_model_selection,12
matbench_phonons,last phdos peak,cm^-1,structure,magpie_packing,Magpie + packing,0.4,0.6,5,37.452306680674376,3.8055645956793533,1.7019002257411073,0.9703605998858263,1265,diagnostic_test_fold_scan_not_for_final_model_selection,13
matbench_phonons,last phdos peak,cm^-1,structure,magpie_packing,Magpie + packing,0.35,0.65,5,38.23227284457151,4.004371115430674,1.7908092042479287,0.9691707888301749,1265,diagnostic_test_fold_scan_not_for_final_model_selection,14
matbench_phonons,last phdos peak,cm^-1,structure,magpie_packing,Magpie + packing,0.3,0.7,5,39.05454440492955,4.188309590134476,1.873068990870994,0.9678942899112746,1265,diagnostic_test_fold_scan_not_for_final_model_selection,15
matbench_phonons,last phdos peak,cm^-1,structure,magpie_packing,Magpie + packing,0.25,0.75,5,39.89705674083705,4.387502458203393,1.9621507495980433,0.9665311031291252,1265,diagnostic_test_fold_scan_not_for_final_model_selection,16
matbench_phonons,last phdos peak,cm^-1,structure,magpie_packing,Magpie + packing,0.2,0.8,5,40.76384832304668,4.5865465764090265,2.051165985363903,0.9650812284837267,1265,diagnostic_test_fold_scan_not_for_final_model_selection,17
matbench_phonons,last phdos peak,cm^-1,structure,magpie_packing,Magpie + packing,0.15,0.85,5,41.71170367091129,4.743559491495983,2.1213842956598707,0.9635446659750789,1265,diagnostic_test_fold_scan_not_for_final_model_selection,18
matbench_phonons,last phdos peak,cm^-1,structure,magpie_packing,Magpie + packing,0.1,0.9,5,42.6798109609789,4.910195224955634,2.195906061159134,0.9619214156031823,1265,diagnostic_test_fold_scan_not_for_final_model_selection,19
matbench_phonons,last phdos peak,cm^-1,structure,magpie_packing,Magpie + packing,0.05,0.95,5,43.67388883070881,5.099348158935489,2.2804978248636307,0.9602114773680366,1265,diagnostic_test_fold_scan_not_for_final_model_selection,20
matbench_phonons,last phdos peak,cm^-1,structure,magpie_packing,Magpie + packing,0.0,1.0,5,44.71505282051151,5.267620329519217,2.355751427292962,0.9584148512696418,1265,diagnostic_test_fold_scan_not_for_final_model_selection,21
matbench_phonons,last phdos peak,cm^-1,structure,magpie_structure_all,Magpie + all structure,0.95,0.050000000000000044,5,30.592624142073504,2.9523211744582256,1.3203181675001217,0.9779439874844293,1265,diagnostic_test_fold_scan_not_for_final_model_selection,1
matbench_phonons,last phdos peak,cm^-1,structure,magpie_structure_all,Magpie + all structure,1.0,0.0,5,30.63097806308275,3.0483560852927534,1.3632662852679487,0.9779754586778143,1265,diagnostic_test_fold_scan_not_for_final_model_selection,2
matbench_phonons,last phdos peak,cm^-1,structure,magpie_structure_all,Magpie + all structure,0.9,0.09999999999999998,5,30.648358086417566,2.873005270359765,1.2848470168479191,0.9777864274685365,1265,diagnostic_test_fold_scan_not_for_final_model_selection,3
matbench_phonons,last phdos peak,cm^-1,structure,magpie_structure_all,Magpie + all structure,0.85,0.15000000000000002,5,30.78639200824633,2.850856949432896,1.2749419866119271,0.9775027786301363,1265,diagnostic_test_fold_scan_not_for_final_model_selection,4
matbench_phonons,last phdos peak,cm^-1,structure,magpie_structure_all,Magpie + all structure,0.8,0.19999999999999996,5,31.15384708601199,2.994959114545656,1.3393864339913333,0.9770930409692283,1265,diagnostic_test_fold_scan_not_for_final_model_selection,5
matbench_phonons,last phdos peak,cm^-1,structure,magpie_structure_all,Magpie + all structure,0.75,0.25,5,31.703587027385698,3.0419449828969363,1.3603991531143969,0.9765572144858128,1265,diagnostic_test_fold_scan_not_for_final_model_selection,6
matbench_phonons,last phdos peak,cm^-1,structure,magpie_structure_all,Magpie + all structure,0.7,0.30000000000000004,5,32.3464197277418,3.063193469367246,1.3699017651477163,0.9758952991798896,1265,diagnostic_test_fold_scan_not_for_final_model_selection,7
matbench_phonons,last phdos peak,cm^-1,structure,magpie_structure_all,Magpie + all structure,0.65,0.35,5,33.02764802993313,3.0879171752344727,1.3809585425426822,0.9751072950514589,1265,diagnostic_test_fold_scan_not_for_final_model_selection,8
matbench_phonons,last phdos peak,cm^-1,structure,magpie_structure_all,Magpie + all structure,0.6,0.4,5,33.75438287922771,3.115388829343396,1.393244239751065,0.9741932021005205,1265,diagnostic_test_fold_scan_not_for_final_model_selection,9
matbench_phonons,last phdos peak,cm^-1,structure,magpie_structure_all,Magpie + all structure,0.55,0.44999999999999996,5,34.52487755263305,3.1597171189628632,1.4130684535341502,0.9731530203270744,1265,diagnostic_test_fold_scan_not_for_final_model_selection,10
matbench_phonons,last phdos peak,cm^-1,structure,magpie_structure_all,Magpie + all structure,0.5,0.5,5,35.33884908224559,3.223958915705581,1.4417982584368385,0.9719867497311206,1265,diagnostic_test_fold_scan_not_for_final_model_selection,11
matbench_phonons,last phdos peak,cm^-1,structure,magpie_structure_all,Magpie + all structure,0.45,0.55,5,36.189264898494244,3.2857078111446922,1.4694132039843144,0.9706943903126592,1265,diagnostic_test_fold_scan_not_for_final_model_selection,12
matbench_phonons,last phdos peak,cm^-1,structure,magpie_structure_all,Magpie + all structure,0.4,0.6,5,37.108544357839264,3.3414328774600257,1.4943342112506683,0.9692759420716903,1265,diagnostic_test_fold_scan_not_for_final_model_selection,13
matbench_phonons,last phdos peak,cm^-1,structure,magpie_structure_all,Magpie + all structure,0.35,0.65,5,38.08920560319265,3.4396566541889326,1.538261219605188,0.9677314050082136,1265,diagnostic_test_fold_scan_not_for_final_model_selection,14
matbench_phonons,last phdos peak,cm^-1,structure,magpie_structure_all,Magpie + all structure,0.3,0.7,5,39.10034881746826,3.541139194834405,1.58364559148772,0.9660607791222295,1265,diagnostic_test_fold_scan_not_for_final_model_selection,15
matbench_phonons,last phdos peak,cm^-1,structure,magpie_structure_all,Magpie + all structure,0.25,0.75,5,40.13484546870042,3.6428946494057675,1.6291520141883118,0.9642640644137377,1265,diagnostic_test_fold_scan_not_for_final_model_selection,16
matbench_phonons,last phdos peak,cm^-1,structure,magpie_structure_all,Magpie + all structure,0.2,0.8,5,41.179435248939924,3.7513318020034845,1.6776465830873146,0.962341260882738,1265,diagnostic_test_fold_scan_not_for_final_model_selection,17
matbench_phonons,last phdos peak,cm^-1,structure,magpie_structure_all,Magpie + all structure,0.15,0.85,5,42.24208237736054,3.872565161289334,1.7318637895880775,0.960292368529231,1265,diagnostic_test_fold_scan_not_for_final_model_selection,18
matbench_phonons,last phdos peak,cm^-1,structure,magpie_structure_all,Magpie + all structure,0.1,0.9,5,43.331464084768115,4.014217756882793,1.79521275617533,0.9581173873532162,1265,diagnostic_test_fold_scan_not_for_final_model_selection,19
matbench_phonons,last phdos peak,cm^-1,structure,magpie_structure_all,Magpie + all structure,0.05,0.95,5,44.48146047311726,4.172491181234921,1.8659947833519357,0.9558163173546939,1265,diagnostic_test_fold_scan_not_for_final_model_selection,20
matbench_phonons,last phdos peak,cm^-1,structure,magpie_structure_all,Magpie + all structure,0.0,1.0,5,45.66806547047348,4.323511932060071,1.933533316323554,0.9533891585336638,1265,diagnostic_test_fold_scan_not_for_final_model_selection,21
matbench_phonons,last phdos peak,cm^-1,structure,magpie_symmetry,Magpie + symmetry,1.0,0.0,5,34.631008259155585,1.4683187282103363,0.6566520977828699,0.9713359274443523,1265,diagnostic_test_fold_scan_not_for_final_model_selection,1
matbench_phonons,last phdos peak,cm^-1,structure,magpie_symmetry,Magpie + symmetry,0.95,0.050000000000000044,5,34.687222463479806,1.5740518156282246,0.7039373719703351,0.9713218239003648,1265,diagnostic_test_fold_scan_not_for_final_model_selection,2
matbench_phonons,last phdos peak,cm^-1,structure,magpie_symmetry,Magpie + symmetry,0.9,0.09999999999999998,5,34.86333795717676,1.7840812848096725,0.7978654060439181,0.9711421675763694,1265,diagnostic_test_fold_scan_not_for_final_model_selection,3
matbench_phonons,last phdos peak,cm^-1,structure,magpie_symmetry,Magpie + symmetry,0.85,0.15000000000000002,5,35.22904944440029,1.9582237435325365,0.875744281138573,0.9707969584723652,1265,diagnostic_test_fold_scan_not_for_final_model_selection,4
matbench_phonons,last phdos peak,cm^-1,structure,magpie_symmetry,Magpie + symmetry,0.8,0.19999999999999996,5,35.7587416734734,2.1145148251647643,0.9456397776998992,0.9702861965883531,1265,diagnostic_test_fold_scan_not_for_final_model_selection,5
matbench_phonons,last phdos peak,cm^-1,structure,magpie_symmetry,Magpie + symmetry,0.75,0.25,5,36.37327321983109,2.2719840874023003,1.0160621726458734,0.9696098819243326,1265,diagnostic_test_fold_scan_not_for_final_model_selection,6
matbench_phonons,last phdos peak,cm^-1,structure,magpie_symmetry,Magpie + symmetry,0.7,0.30000000000000004,5,37.06167566270862,2.4938628588246767,1.1152893757787876,0.9687680144803039,1265,diagnostic_test_fold_scan_not_for_final_model_selection,7
matbench_phonons,last phdos peak,cm^-1,structure,magpie_symmetry,Magpie + symmetry,0.65,0.35,5,37.806287769744834,2.719216019057499,1.2160703728237863,0.9677605942562668,1265,diagnostic_test_fold_scan_not_for_final_model_selection,8
matbench_phonons,last phdos peak,cm^-1,structure,magpie_symmetry,Magpie + symmetry,0.6,0.4,5,38.6085774485576,2.943526968697193,1.3163852791221637,0.9665876212522214,1265,diagnostic_test_fold_scan_not_for_final_model_selection,9
matbench_phonons,last phdos peak,cm^-1,structure,magpie_symmetry,Magpie + symmetry,0.55,0.44999999999999996,5,39.44435062554475,3.1653197831993847,1.4155740411517441,0.9652490954681676,1265,diagnostic_test_fold_scan_not_for_final_model_selection,10
matbench_phonons,last phdos peak,cm^-1,structure,magpie_symmetry,Magpie + symmetry,0.5,0.5,5,40.33466647798309,3.3735942028341306,1.5087171932072658,0.9637450169041056,1265,diagnostic_test_fold_scan_not_for_final_model_selection,11
matbench_phonons,last phdos peak,cm^-1,structure,magpie_symmetry,Magpie + symmetry,0.45,0.55,5,41.25142864285713,3.5893784973287737,1.605218863400637,0.9620753855600354,1265,diagnostic_test_fold_scan_not_for_final_model_selection,12
matbench_phonons,last phdos peak,cm^-1,structure,magpie_symmetry,Magpie + symmetry,0.4,0.6,5,42.19855748868791,3.810424061841022,1.7040734450754773,0.9602402014359569,1265,diagnostic_test_fold_scan_not_for_final_model_selection,13
matbench_phonons,last phdos peak,cm^-1,structure,magpie_symmetry,Magpie + symmetry,0.35,0.65,5,43.17246413281165,4.019391745423044,1.797526634193491,0.95823946453187,1265,diagnostic_test_fold_scan_not_for_final_model_selection,14
matbench_phonons,last phdos peak,cm^-1,structure,magpie_symmetry,Magpie + symmetry,0.3,0.7,5,44.18166316874,4.217131153513338,1.885958385857585,0.956073174847775,1265,diagnostic_test_fold_scan_not_for_final_model_selection,15
matbench_phonons,last phdos peak,cm^-1,structure,magpie_symmetry,Magpie + symmetry,0.25,0.75,5,45.22867651632865,4.400865754660851,1.9681269974545148,0.9537413323836714,1265,diagnostic_test_fold_scan_not_for_final_model_selection,16
matbench_phonons,last phdos peak,cm^-1,structure,magpie_symmetry,Magpie + symmetry,0.2,0.8,5,46.291416331326516,4.589258868921244,2.0523789594503397,0.9512439371395598,1265,diagnostic_test_fold_scan_not_for_final_model_selection,17
matbench_phonons,last phdos peak,cm^-1,structure,magpie_symmetry,Magpie + symmetry,0.15,0.85,5,47.376440842610194,4.786479766253199,2.140578826053891,0.9485809891154396,1265,diagnostic_test_fold_scan_not_for_final_model_selection,18
matbench_phonons,last phdos peak,cm^-1,structure,magpie_symmetry,Magpie + symmetry,0.1,0.9,5,48.48364096693328,4.985781852478591,2.2297094286253913,0.9457524883113114,1265,diagnostic_test_fold_scan_not_for_final_model_selection,19
matbench_phonons,last phdos peak,cm^-1,structure,magpie_symmetry,Magpie + symmetry,0.05,0.95,5,49.61838385106626,5.179233589998481,2.3162236757173758,0.9427584347271747,1265,diagnostic_test_fold_scan_not_for_final_model_selection,20
matbench_phonons,last phdos peak,cm^-1,structure,magpie_symmetry,Magpie + symmetry,0.0,1.0,5,50.81230455310774,5.388341344955939,2.4097395066588243,0.9395988283630299,1265,diagnostic_test_fold_scan_not_for_final_model_selection,21
matbench_steels,yield strength,MPa,composition,magpie,Magpie composition,0.6,0.4,5,86.79735881804825,12.422094919852082,5.555329732748811,0.7707903468114867,312,diagnostic_test_fold_scan_not_for_final_model_selection,1
matbench_steels,yield strength,MPa,composition,magpie,Magpie composition,0.65,0.35,5,86.83875053194897,12.968389133846422,5.799639932390043,0.7685626171783777,312,diagnostic_test_fold_scan_not_for_final_model_selection,2
matbench_steels,yield strength,MPa,composition,magpie,Magpie composition,0.55,0.44999999999999996,5,86.85248201262968,11.901701105841607,5.32260254410925,0.7727062794550907,312,diagnostic_test_fold_scan_not_for_final_model_selection,3
matbench_steels,yield strength,MPa,composition,magpie,Magpie composition,0.7,0.30000000000000004,5,86.8940143324172,13.547380663860233,6.058572816291542,0.7660230905557636,312,diagnostic_test_fold_scan_not_for_final_model_selection,4
matbench_steels,yield strength,MPa,composition,magpie,Magpie composition,0.75,0.25,5,86.95231920807926,14.150130400739636,6.328130693308033,0.7631717669436442,312,diagnostic_test_fold_scan_not_for_final_model_selection,5
matbench_steels,yield strength,MPa,composition,magpie,Magpie composition,0.5,0.5,5,87.00428388329844,11.436895995971035,5.1147353797172785,0.7743104151091896,312,diagnostic_test_fold_scan_not_for_final_model_selection,6
matbench_steels,yield strength,MPa,composition,magpie,Magpie composition,0.8,0.19999999999999996,5,87.03138591468249,14.78235671921827,6.610870898364564,0.7600086463420197,312,diagnostic_test_fold_scan_not_for_final_model_selection,7
matbench_steels,yield strength,MPa,composition,magpie,Magpie composition,0.85,0.15000000000000002,5,87.15713898192078,15.409165004811168,6.891188085453729,0.7565337287508902,312,diagnostic_test_fold_scan_not_for_final_model_selection,8
matbench_steels,yield strength,MPa,composition,magpie,Magpie composition,0.45,0.55,5,87.17035230135416,11.036570245061691,4.935704261281891,0.7756027537737833,312,diagnostic_test_fold_scan_not_for_final_model_selection,9
matbench_steels,yield strength,MPa,composition,magpie,Magpie composition,0.9,0.09999999999999998,5,87.30727536994566,16.02413542944249,7.166211220179239,0.7527470141702555,312,diagnostic_test_fold_scan_not_for_final_model_selection,10
matbench_steels,yield strength,MPa,composition,magpie,Magpie composition,0.4,0.6,5,87.3703198043954,10.715656904466478,4.792187452390403,0.7765832954488718,312,diagnostic_test_fold_scan_not_for_final_model_selection,11
matbench_steels,yield strength,MPa,composition,magpie,Magpie composition,0.95,0.050000000000000044,5,87.46904808397237,16.640145083800086,7.441699112567185,0.7486485026001157,312,diagnostic_test_fold_scan_not_for_final_model_selection,12
matbench_steels,yield strength,MPa,composition,magpie,Magpie composition,0.35,0.65,5,87.62788574436449,10.45424129553879,4.67527883800204,0.7772520401344554,312,diagnostic_test_fold_scan_not_for_final_model_selection,13
matbench_steels,yield strength,MPa,composition,magpie,Magpie composition,1.0,0.0,5,87.65086036756352,17.251060945435043,7.714908991596909,0.7442381940404708,312,diagnostic_test_fold_scan_not_for_final_model_selection,14
matbench_steels,yield strength,MPa,composition,magpie,Magpie composition,0.3,0.7,5,87.91223896941592,10.277270293839916,4.596135000033057,0.7776089878305334,312,diagnostic_test_fold_scan_not_for_final_model_selection,15
matbench_steels,yield strength,MPa,composition,magpie,Magpie composition,0.25,0.75,5,88.22703643361662,10.151976919967952,4.540102099811456,0.7776541385371067,312,diagnostic_test_fold_scan_not_for_final_model_selection,16
matbench_steels,yield strength,MPa,composition,magpie,Magpie composition,0.2,0.8,5,88.63827179594685,9.967209869870736,4.457471763007559,0.7773874922541748,312,diagnostic_test_fold_scan_not_for_final_model_selection,17
matbench_steels,yield strength,MPa,composition,magpie,Magpie composition,0.15,0.85,5,89.11074676981917,9.852293899533262,4.406079778732571,0.7768090489817376,312,diagnostic_test_fold_scan_not_for_final_model_selection,18
matbench_steels,yield strength,MPa,composition,magpie,Magpie composition,0.1,0.9,5,89.64304176848513,9.855084459526216,4.407327755100479,0.7759188087197956,312,diagnostic_test_fold_scan_not_for_final_model_selection,19
matbench_steels,yield strength,MPa,composition,magpie,Magpie composition,0.05,0.95,5,90.19471135642482,9.906620958894514,4.430375578282456,0.7747167714683483,312,diagnostic_test_fold_scan_not_for_final_model_selection,20
matbench_steels,yield strength,MPa,composition,magpie,Magpie composition,0.0,1.0,5,90.77583349718381,9.995315713618172,4.47004107844441,0.7732029372273959,312,diagnostic_test_fold_scan_not_for_final_model_selection,21
