status,task,target,unit,matbench_input_type,feature_source,feature_set,feature_set_display,model,model_display,fold,train_size,test_size,n_features,mae,r2,fit_seconds,predict_seconds,random_seed,ensemble_tabpfn_weight,ensemble_extra_trees_weight,inner_val_fraction,inner_selected_tabpfn_weight,inner_selected_extra_trees_weight,inner_selected_val_mae
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density,Magpie + density,tabpfn,TabPFN,2,1012,253,135,32.25673814195805,0.9866794863472841,0.24979948997497559,0.5739121437072754,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density,Magpie + density,tabpfn,TabPFN,3,1012,253,135,32.66510773714065,0.9784236349623188,0.24765706062316895,0.5675203800201416,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density,Magpie + density,tabpfn,TabPFN,4,1012,253,135,30.267940614197904,0.9767177716221405,0.33228349685668945,0.5761804580688477,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_symmetry,Magpie + symmetry,dummy_mean,Dummy mean,0,1012,253,144,337.1003191459398,-0.007690554304040642,0.004851579666137695,0.0007851123809814453,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_symmetry,Magpie + symmetry,dummy_mean,Dummy mean,1,1012,253,144,299.1208996532002,-0.00041761792444328094,0.00438690185546875,0.0007431507110595703,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_symmetry,Magpie + symmetry,dummy_mean,Dummy mean,2,1012,253,144,348.2576371781606,-1.8518893529773095e-07,0.004263162612915039,0.0007433891296386719,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_symmetry,Magpie + symmetry,dummy_mean,Dummy mean,3,1012,253,144,325.2401539684387,-0.0060223336043407905,0.0042724609375,0.0007297992706298828,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_symmetry,Magpie + symmetry,dummy_mean,Dummy mean,4,1012,253,144,310.19212125530026,-2.7505688391382677e-06,0.004306316375732422,0.00074005126953125,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_symmetry,Magpie + symmetry,ridge_cv,RidgeCV,0,1012,253,144,168.43246651845865,0.742812476865208,0.0202939510345459,0.0013723373413085938,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_symmetry,Magpie + symmetry,ridge_cv,RidgeCV,1,1012,253,144,154.37867614907663,0.7543660211816066,0.021137237548828125,0.0013141632080078125,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_symmetry,Magpie + symmetry,ridge_cv,RidgeCV,2,1012,253,144,149.79138365392987,0.7930053222273685,0.02463531494140625,0.0013129711151123047,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_symmetry,Magpie + symmetry,ridge_cv,RidgeCV,3,1012,253,144,153.06918980358472,0.7251660196972848,0.03255915641784668,0.0012598037719726562,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_symmetry,Magpie + symmetry,ridge_cv,RidgeCV,4,1012,253,144,151.21968393100116,0.7009383732177603,0.021054506301879883,0.0013134479522705078,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_symmetry,Magpie + symmetry,random_forest,Random forest,0,1012,253,144,77.70139409700178,0.9095204689824867,0.4940807819366455,0.05042672157287598,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_symmetry,Magpie + symmetry,random_forest,Random forest,1,1012,253,144,69.45429345863963,0.8716614422452206,0.4996988773345947,0.04952526092529297,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_symmetry,Magpie + symmetry,random_forest,Random forest,2,1012,253,144,58.28181014277784,0.9490570188078211,0.4930603504180908,0.05311179161071777,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_symmetry,Magpie + symmetry,random_forest,Random forest,3,1012,253,144,54.44864312742017,0.9404753965921012,0.7465362548828125,0.04962658882141113,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_symmetry,Magpie + symmetry,random_forest,Random forest,4,1012,253,144,60.80599135703369,0.9217130380922225,0.5339155197143555,0.05191349983215332,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_symmetry,Magpie + symmetry,extra_trees,Extra trees,0,1012,253,144,58.48249757303209,0.9243593380457191,0.2782888412475586,0.05283999443054199,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_symmetry,Magpie + symmetry,extra_trees,Extra trees,1,1012,253,144,52.713737140050654,0.9088140631230042,0.28549647331237793,0.04282999038696289,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_symmetry,Magpie + symmetry,extra_trees,Extra trees,2,1012,253,144,47.688994889953165,0.9677092387407421,0.28515124320983887,0.041899919509887695,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_symmetry,Magpie + symmetry,extra_trees,Extra trees,3,1012,253,144,44.186372746431005,0.9632307585736843,0.2717912197113037,0.050200462341308594,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_symmetry,Magpie + symmetry,extra_trees,Extra trees,4,1012,253,144,50.98992041607178,0.9338807433319997,0.3012974262237549,0.05090641975402832,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_symmetry,Magpie + symmetry,hist_gradient_boosting,HistGradientBoosting,0,1012,253,144,88.73675664690181,0.8921668129947167,0.4472537040710449,0.002984762191772461,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_symmetry,Magpie + symmetry,hist_gradient_boosting,HistGradientBoosting,1,1012,253,144,62.92543124891831,0.9225636089109825,0.5168650150299072,0.003646373748779297,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_symmetry,Magpie + symmetry,hist_gradient_boosting,HistGradientBoosting,2,1012,253,144,76.45216880546273,0.8916119827630049,0.18734002113342285,0.0017690658569335938,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_symmetry,Magpie + symmetry,hist_gradient_boosting,HistGradientBoosting,3,1012,253,144,61.77949658753387,0.9307570052945328,0.41382312774658203,0.002979755401611328,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_symmetry,Magpie + symmetry,hist_gradient_boosting,HistGradientBoosting,4,1012,253,144,56.660132488732394,0.9375930091887965,0.4281322956085205,0.003006458282470703,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_symmetry,Magpie + symmetry,tabpfn,TabPFN,0,1012,253,144,36.836481732566675,0.9649623140477742,0.25843024253845215,0.5980002880096436,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_symmetry,Magpie + symmetry,tabpfn,TabPFN,1,1012,253,144,34.413773635631784,0.9714663063214181,0.25586867332458496,0.5929889678955078,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_symmetry,Magpie + symmetry,tabpfn,TabPFN,2,1012,253,144,34.73404686928299,0.9838746241467101,0.254758358001709,0.595268964767456,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_symmetry,Magpie + symmetry,tabpfn,TabPFN,3,1012,253,144,32.71496796541009,0.9757868218120356,0.25533223152160645,0.5836336612701416,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_symmetry,Magpie + symmetry,tabpfn,TabPFN,4,1012,253,144,34.45577109288639,0.9605895708938232,0.25466203689575195,0.5929276943206787,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_packing,Magpie + packing,dummy_mean,Dummy mean,0,1012,253,133,337.1003191459398,-0.007690554304040642,0.0045969486236572266,0.0007240772247314453,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_packing,Magpie + packing,dummy_mean,Dummy mean,1,1012,253,133,299.1208996532002,-0.00041761792444328094,0.003946781158447266,0.0006804466247558594,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_packing,Magpie + packing,dummy_mean,Dummy mean,2,1012,253,133,348.2576371781606,-1.8518893529773095e-07,0.0038802623748779297,0.0006918907165527344,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_packing,Magpie + packing,dummy_mean,Dummy mean,3,1012,253,133,325.2401539684387,-0.0060223336043407905,0.003855466842651367,0.00067901611328125,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_packing,Magpie + packing,dummy_mean,Dummy mean,4,1012,253,133,310.19212125530026,-2.7505688391382677e-06,0.00390934944152832,0.0006778240203857422,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_packing,Magpie + packing,ridge_cv,RidgeCV,0,1012,253,133,152.88497374991684,0.7774919957456297,0.10655808448791504,0.0011844635009765625,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_packing,Magpie + packing,ridge_cv,RidgeCV,1,1012,253,133,134.19719155576377,0.8189739808196115,0.08220744132995605,0.0011932849884033203,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_packing,Magpie + packing,ridge_cv,RidgeCV,2,1012,253,133,136.4301201798287,0.7956914612730813,0.028827190399169922,0.0012195110321044922,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_packing,Magpie + packing,ridge_cv,RidgeCV,3,1012,253,133,149.87943788964253,0.6900909206907182,0.019876956939697266,0.0011968612670898438,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_packing,Magpie + packing,ridge_cv,RidgeCV,4,1012,253,133,139.72740280782963,0.7524885242497155,0.019860267639160156,0.0011930465698242188,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_packing,Magpie + packing,random_forest,Random forest,0,1012,253,133,67.55730078029828,0.9285191992208828,0.47191500663757324,0.043628692626953125,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_packing,Magpie + packing,random_forest,Random forest,1,1012,253,133,61.205560211582544,0.9175169340343281,0.4865708351135254,0.05077171325683594,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_packing,Magpie + packing,random_forest,Random forest,2,1012,253,133,59.10363574848616,0.9226080623957902,0.46998167037963867,0.04441094398498535,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_packing,Magpie + packing,random_forest,Random forest,3,1012,253,133,53.85002585406022,0.9420865435629746,0.49213290214538574,0.0505824089050293,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_packing,Magpie + packing,random_forest,Random forest,4,1012,253,133,50.93498022760724,0.9370627136545737,0.48448872566223145,0.049852848052978516,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_packing,Magpie + packing,extra_trees,Extra trees,0,1012,253,133,52.77376733995196,0.9407465724330786,0.274946928024292,0.044504642486572266,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_packing,Magpie + packing,extra_trees,Extra trees,1,1012,253,133,42.597939950342884,0.9571890453686638,0.2686574459075928,0.04090070724487305,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_packing,Magpie + packing,extra_trees,Extra trees,2,1012,253,133,46.25155598880755,0.9621682533382502,0.2695908546447754,0.05147886276245117,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_packing,Magpie + packing,extra_trees,Extra trees,3,1012,253,133,38.60488450191496,0.9739277036275527,0.2945122718811035,0.05197405815124512,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_packing,Magpie + packing,extra_trees,Extra trees,4,1012,253,133,43.347116321540206,0.9580426815806636,0.27786874771118164,0.05072760581970215,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_packing,Magpie + packing,hist_gradient_boosting,HistGradientBoosting,0,1012,253,133,68.53530151573128,0.9344024779824003,0.6652021408081055,0.004241228103637695,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_packing,Magpie + packing,hist_gradient_boosting,HistGradientBoosting,1,1012,253,133,55.39077119538221,0.9352830511926178,0.3739817142486572,0.0027618408203125,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_packing,Magpie + packing,hist_gradient_boosting,HistGradientBoosting,2,1012,253,133,71.85756215778824,0.8815508494641087,0.19481158256530762,0.0017504692077636719,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_packing,Magpie + packing,hist_gradient_boosting,HistGradientBoosting,3,1012,253,133,54.89305383339064,0.9498287601783293,0.6680552959442139,0.0042269229888916016,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_packing,Magpie + packing,hist_gradient_boosting,HistGradientBoosting,4,1012,253,133,46.336028890868995,0.9642698174049957,0.581981897354126,0.003778696060180664,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_packing,Magpie + packing,tabpfn,TabPFN,0,1012,253,133,34.66488847685517,0.9704394879491991,0.257396936416626,0.5619516372680664,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_packing,Magpie + packing,tabpfn,TabPFN,1,1012,253,133,29.033549082726502,0.9833095610023316,0.48158860206604004,0.5637562274932861,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_packing,Magpie + packing,tabpfn,TabPFN,2,1012,253,133,33.896647782358336,0.9790382547140375,0.25028157234191895,0.5648055076599121,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_packing,Magpie + packing,tabpfn,TabPFN,3,1012,253,133,31.499219656980614,0.9787831088999537,0.2500274181365967,0.5532472133636475,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_packing,Magpie + packing,tabpfn,TabPFN,4,1012,253,133,29.096370091365838,0.9778129835355593,0.2492527961730957,0.5634543895721436,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing,Magpie + density + packing,dummy_mean,Dummy mean,0,1012,253,136,337.1003191459398,-0.007690554304040642,0.0046520233154296875,0.000732421875,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing,Magpie + density + packing,dummy_mean,Dummy mean,1,1012,253,136,299.1208996532002,-0.00041761792444328094,0.004041194915771484,0.0006787776947021484,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing,Magpie + density + packing,dummy_mean,Dummy mean,2,1012,253,136,348.2576371781606,-1.8518893529773095e-07,0.0039370059967041016,0.0006709098815917969,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing,Magpie + density + packing,dummy_mean,Dummy mean,3,1012,253,136,325.2401539684387,-0.0060223336043407905,0.003911256790161133,0.0006928443908691406,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing,Magpie + density + packing,dummy_mean,Dummy mean,4,1012,253,136,310.19212125530026,-2.7505688391382677e-06,0.003960371017456055,0.0006885528564453125,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing,Magpie + density + packing,ridge_cv,RidgeCV,0,1012,253,136,153.43418971750677,0.7794717381860119,0.0947260856628418,0.0011854171752929688,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing,Magpie + density + packing,ridge_cv,RidgeCV,1,1012,253,136,133.8434159680364,0.8197637193154189,0.019681692123413086,0.0011839866638183594,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing,Magpie + density + packing,ridge_cv,RidgeCV,2,1012,253,136,135.88971987809066,0.797081130266676,0.04602956771850586,0.001199483871459961,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing,Magpie + density + packing,ridge_cv,RidgeCV,3,1012,253,136,152.62579540750474,0.676129698162401,0.019797801971435547,0.0011947154998779297,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing,Magpie + density + packing,ridge_cv,RidgeCV,4,1012,253,136,139.16079016224015,0.7553850464000975,0.019895315170288086,0.0011577606201171875,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing,Magpie + density + packing,random_forest,Random forest,0,1012,253,136,67.82135208957651,0.9265429222647752,0.5044107437133789,0.050108909606933594,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing,Magpie + density + packing,random_forest,Random forest,1,1012,253,136,62.00574466285686,0.9154723356301658,0.5026154518127441,0.03955960273742676,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing,Magpie + density + packing,random_forest,Random forest,2,1012,253,136,60.27049833475759,0.9197904492666824,0.5055391788482666,0.053098440170288086,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing,Magpie + density + packing,random_forest,Random forest,3,1012,253,136,53.97828540212017,0.9410746188681862,0.5210897922515869,0.04010176658630371,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing,Magpie + density + packing,random_forest,Random forest,4,1012,253,136,51.497208751512055,0.9359188365867662,0.5380070209503174,0.05245804786682129,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing,Magpie + density + packing,extra_trees,Extra trees,0,1012,253,136,51.36154695414047,0.943427701887108,0.3095366954803467,0.052433013916015625,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing,Magpie + density + packing,extra_trees,Extra trees,1,1012,253,136,42.68272369745185,0.9556148793689156,0.2887725830078125,0.045003652572631836,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing,Magpie + density + packing,extra_trees,Extra trees,2,1012,253,136,46.237234533652014,0.9625432694573897,0.2749612331390381,0.04429364204406738,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing,Magpie + density + packing,extra_trees,Extra trees,3,1012,253,136,37.946228713284334,0.9753549147439382,0.29786014556884766,0.05111050605773926,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing,Magpie + density + packing,extra_trees,Extra trees,4,1012,253,136,42.90740324581292,0.9607293575469062,0.29566407203674316,0.05030512809753418,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing,Magpie + density + packing,hist_gradient_boosting,HistGradientBoosting,0,1012,253,136,69.1803997378162,0.9338855529454007,0.6241369247436523,0.004145383834838867,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing,Magpie + density + packing,hist_gradient_boosting,HistGradientBoosting,1,1012,253,136,52.96213726012346,0.9406665655099117,0.5805509090423584,0.003803253173828125,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing,Magpie + density + packing,hist_gradient_boosting,HistGradientBoosting,2,1012,253,136,68.95144424196744,0.8930578675064202,0.23025250434875488,0.001966714859008789,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing,Magpie + density + packing,hist_gradient_boosting,HistGradientBoosting,3,1012,253,136,57.58300897743848,0.9420219414115799,0.5463619232177734,0.0036034584045410156,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing,Magpie + density + packing,hist_gradient_boosting,HistGradientBoosting,4,1012,253,136,47.34539517390978,0.9605060176990265,0.5190200805664062,0.0034859180450439453,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing,Magpie + density + packing,tabpfn,TabPFN,0,1012,253,136,34.761532618542006,0.968001114877928,0.4807891845703125,0.5742881298065186,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing,Magpie + density + packing,tabpfn,TabPFN,1,1012,253,136,28.10812904056712,0.9843616290011753,0.25011730194091797,0.5735745429992676,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing,Magpie + density + packing,tabpfn,TabPFN,2,1012,253,136,32.82266465439822,0.9792207608883498,0.25069642066955566,0.5746974945068359,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing,Magpie + density + packing,tabpfn,TabPFN,3,1012,253,136,31.39208508369714,0.977680257968853,0.2508559226989746,0.5611169338226318,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing,Magpie + density + packing,tabpfn,TabPFN,4,1012,253,136,28.556002274847007,0.9763977037625212,0.2521555423736572,0.5719194412231445,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,dummy_mean,Dummy mean,0,1012,253,148,337.1003191459398,-0.007690554304040642,0.005158662796020508,0.0007762908935546875,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,dummy_mean,Dummy mean,1,1012,253,148,299.1208996532002,-0.00041761792444328094,0.0044672489166259766,0.0007536411285400391,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,dummy_mean,Dummy mean,2,1012,253,148,348.2576371781606,-1.8518893529773095e-07,0.004343509674072266,0.0007507801055908203,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,dummy_mean,Dummy mean,3,1012,253,148,325.2401539684387,-0.0060223336043407905,0.00432586669921875,0.0007586479187011719,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,dummy_mean,Dummy mean,4,1012,253,148,310.19212125530026,-2.7505688391382677e-06,0.004416465759277344,0.0007495880126953125,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,ridge_cv,RidgeCV,0,1012,253,148,153.57773649949115,0.7824231668249014,0.020571231842041016,0.0012731552124023438,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,ridge_cv,RidgeCV,1,1012,253,148,141.17065680938956,0.8019018171669617,0.02398371696472168,0.0013244152069091797,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,ridge_cv,RidgeCV,2,1012,253,148,139.37675286649724,0.799600593439565,0.036683082580566406,0.0014088153839111328,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,ridge_cv,RidgeCV,3,1012,253,148,151.8835256751147,0.7103306566638026,0.022614240646362305,0.001322031021118164,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,ridge_cv,RidgeCV,4,1012,253,148,136.09500788249136,0.7659818347929301,0.0334782600402832,0.0013954639434814453,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,random_forest,Random forest,0,1012,253,148,66.68087470276325,0.9291165621822087,0.5852711200714111,0.04274868965148926,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,random_forest,Random forest,1,1012,253,148,62.85828854022712,0.911598595280404,0.5701394081115723,0.04258084297180176,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,random_forest,Random forest,2,1012,253,148,61.04549557336578,0.918233706464217,0.5514461994171143,0.049211740493774414,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,random_forest,Random forest,3,1012,253,148,53.451521709132194,0.9409290831602174,0.5566201210021973,0.05252790451049805,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,random_forest,Random forest,4,1012,253,148,53.450135021878616,0.934955632876507,0.5439014434814453,0.03979372978210449,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,extra_trees,Extra trees,0,1012,253,148,52.217543752624124,0.9407657348377729,0.3053741455078125,0.049524784088134766,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,extra_trees,Extra trees,1,1012,253,148,45.82232331624526,0.9347813666341706,0.27931904792785645,0.041498661041259766,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,extra_trees,Extra trees,2,1012,253,148,44.627298699016464,0.9662651538591469,0.2801487445831299,0.04988384246826172,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,extra_trees,Extra trees,3,1012,253,148,40.57749795068594,0.9731731363593489,0.27512145042419434,0.05105924606323242,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,extra_trees,Extra trees,4,1012,253,148,43.74272258167583,0.9545685513426079,0.29599523544311523,0.04471445083618164,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,hist_gradient_boosting,HistGradientBoosting,0,1012,253,148,80.04927730683244,0.9063327209428809,0.3833341598510742,0.002668619155883789,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,hist_gradient_boosting,HistGradientBoosting,1,1012,253,148,58.17213189943083,0.938637555054605,0.4765503406524658,0.0032434463500976562,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,hist_gradient_boosting,HistGradientBoosting,2,1012,253,148,71.76964208676917,0.8827585860104297,0.20197844505310059,0.0018634796142578125,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,hist_gradient_boosting,HistGradientBoosting,3,1012,253,148,54.96354872936413,0.9468043130611044,0.7240853309631348,0.004523277282714844,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,hist_gradient_boosting,HistGradientBoosting,4,1012,253,148,52.353988469724264,0.9548569179085606,0.2946441173553467,0.0023720264434814453,42,,,,,,
